informacoes_basicas_data_requicisao,informacoes_basicas_empresa_divisao,informacoes_basicas_cliente,id_vaga
2021-08-31,Decision São Paulo,Johnson-Aguirre,6530
2021-08-31,Decision São Paulo,Johnson-Aguirre,6529
2021-08-31,Decision São Paulo,Johnson-Aguirre,6528
2021-08-31,Decision São Paulo,Johnson-Aguirre,6527
2021-08-31,Decision São Paulo,Johnson-Aguirre,6526
2021-08-31,Decision Campinas,Miller-Curry,6525
2021-08-31,Decision Campinas,Miller-Curry,6524
2021-08-30,Decision Campinas,Miller-Curry,6523
2021-08-30,Decision São Paulo,"Morris, Moran and Dodson",6521
2021-08-30,Decision São Paulo,Mann and Sons,6520
2021-08-30,Decision São Paulo,Nelson-Page,6519
2021-08-30,Decision São Paulo,Nelson-Page,6518
2021-08-30,Decision São Paulo,Nelson-Page,6517
2021-08-30,Decision São Paulo,Nelson-Page,6516
2021-08-30,Decision São Paulo,Nelson-Page,6515
2021-08-27,Decision São Paulo,Nelson-Page,6514
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6513
2021-08-27,Decision São Paulo,Nelson-Page,6512
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6511
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6510
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6509
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6508
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6507
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6506
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6505
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6504
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6503
2021-08-27,Decision São Paulo,"Wade, Bernard and Bailey",6501
2021-08-27,Decision Campinas,Miller-Curry,6499
2021-08-27,Decision São Paulo,Jimenez PLC,6498
2021-08-27,Decision Campinas,Miller-Curry,6497
2021-08-27,Decision Campinas,Miller-Curry,6496
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6495
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6494
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6493
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6492
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6491
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6490
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6489
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6488
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6487
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6486
2021-08-27,Decision São Paulo,"Miller, Tran and Chang",6485
2021-08-27,Decision São Paulo,Barnes-Woods,6484
2021-08-27,Decision São Paulo,Barnes-Woods,6483
2021-08-26,Decision São Paulo,"Wade, Bernard and Bailey",6482
2021-08-26,Decision São Paulo,Morrison Ltd,6481
2021-08-26,Decision São Paulo,Morrison Ltd,6480
2021-08-26,Decision São Paulo,Callahan-Hall,6479
2021-08-26,Decision São Paulo,Callahan-Hall,6478
2021-08-26,Decision São Paulo,Morrison Ltd,6477
2021-08-26,Decision São Paulo,Barnes-Woods,6476
2021-08-26,Decision São Paulo,Nelson-Page,6475
2021-08-26,Decision São Paulo,Porter-Wilson,6474
2021-08-26,Decision São Paulo,Nelson-Page,6473
2021-08-26,Decision São Paulo,Nelson-Page,6472
2021-08-26,Decision Campinas,Miller-Curry,6471
2021-08-26,Decision São Paulo,Callahan-Hall,6470
2021-08-26,Decision São Paulo,Nelson-Page,6469
2021-08-26,Decision São Paulo,Griffith-Webb,6468
2021-08-26,Decision São Paulo,Nelson-Page,6467
2021-08-26,Decision São Paulo,Nelson-Page,6466
2021-08-26,Decision São Paulo,Nelson-Page,6465
2021-08-26,Decision São Paulo,Porter-Wilson,6464
2021-08-25,Decision São Paulo,Nelson-Page,6463
2021-08-25,Decision São Paulo,Nelson-Page,6462
2021-08-25,Decision São Paulo,Callahan-Hall,6461
2021-08-25,Decision Campinas,Miller-Curry,6460
2021-08-24,Decision São Paulo,Johnson-Aguirre,6459
2021-08-24,Decision São Paulo,Johnson-Aguirre,6458
2021-08-24,Decision São Paulo,Johnson-Aguirre,6457
2021-08-24,Decision São Paulo,Johnson-Aguirre,6456
2021-08-24,Decision São Paulo,Johnson-Aguirre,6455
2021-08-24,Decision São Paulo,Johnson-Aguirre,6454
2021-08-24,Decision São Paulo,Johnson-Aguirre,6453
2021-08-24,Decision São Paulo,Johnson-Aguirre,6452
2021-08-24,Decision São Paulo,Johnson-Aguirre,6451
2021-08-24,Decision Campinas,Miller-Curry,6450
2021-08-24,Decision São Paulo,Craig-Webb,6449
2021-08-24,Decision São Paulo,Craig-Webb,6448
2021-08-24,Decision São Paulo,Morrison Ltd,6447
2021-08-24,Decision São Paulo,Dougherty-Gilbert,6446
2021-08-24,Decision São Paulo,"Morris, Moran and Dodson",6445
2021-08-23,Decision Campinas,Miller-Curry,6444
2021-08-23,Decision São Paulo,Nelson-Page,6443
2021-08-23,Decision São Paulo,Nelson-Page,6442
2021-08-23,Decision São Paulo,Nelson-Page,6441
2021-08-23,Decision São Paulo,Nelson-Page,6440
2021-08-23,Decision São Paulo,Nelson-Page,6439
2021-08-23,Decision São Paulo,Nelson-Page,6438
2021-08-23,Decision São Paulo,Nelson-Page,6437
2021-08-23,Decision São Paulo,Nelson-Page,6436
2021-08-23,Decision São Paulo,Nelson-Page,6435
2021-08-23,Decision São Paulo,Nelson-Page,6434
2021-08-23,Decision Campinas,Miller-Curry,6433
2021-08-23,Decision São Paulo,Nelson-Page,6432
2021-08-23,Decision São Paulo,Nelson-Page,6431
2021-08-23,Decision Campinas,Miller-Curry,6430
2021-08-23,Decision Campinas,Miller-Curry,6429
2021-08-23,Decision Campinas,Miller-Curry,6428
2021-08-23,Decision São Paulo,"Wade, Bernard and Bailey",6427
2021-08-20,Decision Campinas,Miller-Curry,6426
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6425
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6424
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6423
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6422
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6421
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6420
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6419
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6418
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6417
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6416
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6415
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6414
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6413
2021-08-20,Decision São Paulo,Barnes-Woods,6412
2021-08-20,Decision São Paulo,Barnes-Woods,6411
2021-08-20,Decision São Paulo,Barnes-Woods,6410
2021-08-20,Decision São Paulo,Barnes-Woods,6409
2021-08-20,Decision São Paulo,Jenkins-Walker,6408
2021-08-20,Decision São Paulo,"Morris, Moran and Dodson",6407
2021-08-20,Decision São Paulo,Jenkins-Walker,6406
2021-08-20,Decision São Paulo,Jenkins-Walker,6405
2021-08-20,Decision Campinas,Miller-Curry,6404
2021-08-20,Decision São Paulo,Jenkins-Walker,6403
2021-08-20,Decision São Paulo,Jenkins-Walker,6402
2021-08-20,Decision São Paulo,Jenkins-Walker,6401
2021-08-20,Decision São Paulo,Nelson-Page,6400
2021-08-20,Decision São Paulo,Jenkins-Walker,6399
2021-08-19,Decision São Paulo,Nelson-Page,6398
2021-08-19,Decision São Paulo,Nelson-Page,6397
2021-08-19,Decision São Paulo,Nelson-Page,6396
2021-08-19,Decision Campinas,Miller-Curry,6395
2021-08-19,Decision Campinas,Miller-Curry,6394
2021-08-19,Decision São Paulo,Jenkins-Walker,6393
2021-08-19,Decision São Paulo,Jenkins-Walker,6392
2021-08-19,Decision São Paulo,Nelson-Page,6391
2021-08-19,Decision São Paulo,Nelson-Page,6390
2021-08-19,Decision São Paulo,Nelson-Page,6389
2021-08-19,Decision São Paulo,Nelson-Page,6388
2021-08-19,Decision Campinas,Miller-Curry,6387
2021-08-19,Decision Campinas,Miller-Curry,6386
2021-08-19,Decision São Paulo,Barnes-Woods,6385
2021-08-19,Decision São Paulo,Barnes-Woods,6384
2021-08-19,Decision São Paulo,Nelson-Page,6383
2021-08-19,Decision São Paulo,"Wade, Bernard and Bailey",6382
2021-08-19,Decision São Paulo,"Wade, Bernard and Bailey",6381
2021-08-18,Decision Campinas,Miller-Curry,6379
2021-08-17,Decision São Paulo,Nelson-Page,6378
2021-08-17,Decision São Paulo,Barnes-Woods,6377
2021-08-17,Decision São Paulo,Callahan-Hall,6376
2021-08-17,Decision São Paulo,Barnes-Woods,6375
2021-08-17,Decision São Paulo,Morrison Ltd,6374
2021-08-17,Decision Campinas,Miller-Curry,6373
2021-08-17,Decision São Paulo,Morrison Ltd,6372
2021-08-17,Decision São Paulo,Nelson-Page,6371
2021-08-17,Decision São Paulo,"Morris, Moran and Dodson",6370
2021-08-17,Decision São Paulo,"Morris, Moran and Dodson",6369
2021-08-17,Decision São Paulo,King-Russell,6368
2021-08-17,Decision São Paulo,Barnes-Woods,6367
2021-08-17,Decision São Paulo,Barnes-Woods,6366
2021-08-17,Decision São Paulo,Barnes-Woods,6365
2021-08-17,Decision Campinas,Miller-Curry,6364
2021-08-16,Decision São Paulo,Porter-Wilson,6363
2021-08-16,Decision São Paulo,Nelson-Page,6362
2021-08-16,Decision São Paulo,Nelson-Page,6361
2021-08-16,Decision São Paulo,Nelson-Page,6360
2021-08-16,Decision São Paulo,Nelson-Page,6359
2021-08-16,Decision São Paulo,Nelson-Page,6358
2021-08-16,Decision São Paulo,Nelson-Page,6357
2021-08-16,Decision São Paulo,Nelson-Page,6356
2021-08-16,Decision São Paulo,Nelson-Page,6355
2021-08-16,Decision São Paulo,Nelson-Page,6354
2021-08-16,Decision São Paulo,Jenkins-Walker,6353
2021-08-16,Decision São Paulo,"Wade, Bernard and Bailey",6352
2021-08-16,Decision São Paulo,Jenkins-Walker,6351
2021-08-16,Decision São Paulo,Nelson-Page,6350
2021-08-16,Decision São Paulo,Nelson-Page,6349
2021-08-16,Decision São Paulo,Nelson-Page,6348
2021-08-16,Decision São Paulo,Nelson-Page,6347
2021-08-16,Decision São Paulo,Nelson-Page,6346
2021-08-16,Decision São Paulo,Nelson-Page,6345
2021-08-16,Decision São Paulo,Nelson-Page,6344
2021-08-16,Decision São Paulo,Callahan-Hall,6343
2021-08-16,Decision São Paulo,Callahan-Hall,6342
2021-08-16,Decision São Paulo,Callahan-Hall,6341
2021-08-16,Decision São Paulo,Morrison Ltd,6340
2021-08-16,Decision São Paulo,Nelson-Page,6339
2021-08-16,Decision São Paulo,"Morris, Moran and Dodson",6338
2021-08-16,Decision São Paulo,"Morris, Moran and Dodson",6337
2021-08-16,Decision São Paulo,"Morris, Moran and Dodson",6336
2021-08-16,Decision São Paulo,Callahan-Hall,6335
2021-08-13,Decision São Paulo,Griffith-Webb,6334
2021-08-13,Decision São Paulo,"Wade, Bernard and Bailey",6333
2021-08-13,Decision São Paulo,"Wade, Bernard and Bailey",6332
2021-08-13,Decision São Paulo,"Morris, Moran and Dodson",6331
2021-08-13,Decision São Paulo,Nelson-Page,6330
2021-08-13,Decision São Paulo,"Wade, Bernard and Bailey",6329
2021-08-13,Decision São Paulo,Nelson-Page,6328
2021-08-13,Decision São Paulo,Nelson-Page,6327
2021-08-13,Decision São Paulo,"Wade, Bernard and Bailey",6326
2021-08-13,Decision São Paulo,Nelson-Page,6325
2021-08-13,Decision São Paulo,Nelson-Page,6324
2021-08-13,Decision São Paulo,"Wade, Bernard and Bailey",6323
2021-08-12,Decision São Paulo,Barnes-Woods,6322
2021-08-12,Decision São Paulo,Barnes-Woods,6321
2021-08-12,Decision São Paulo,Morrison Ltd,6320
2021-08-12,Decision Campinas,Miller-Curry,6319
2021-08-12,Decision Campinas,Miller-Curry,6318
2021-08-12,Decision São Paulo,Nelson-Page,6317
2021-08-12,Decision São Paulo,Nelson-Page,6316
2021-08-12,Decision São Paulo,Nelson-Page,6315
2021-08-12,Decision São Paulo,Walters Group,6314
2021-08-11,Decision São Paulo,Nelson-Page,6313
2021-08-11,Decision São Paulo,Nelson-Page,6312
2021-08-11,Decision São Paulo,Johnson-Aguirre,6311
2021-08-11,Decision São Paulo,Nelson-Page,6310
2021-08-11,Decision São Paulo,Nelson-Page,6309
2021-08-11,Decision São Paulo,Nelson-Page,6308
2021-08-11,Decision São Paulo,Nelson-Page,6307
2021-08-11,Decision São Paulo,Nelson-Page,6306
2021-08-11,Decision São Paulo,Nelson-Page,6305
2021-08-11,Decision São Paulo,Nelson-Page,6304
2021-08-11,Decision Campinas,Miller-Curry,6303
2021-08-11,Decision São Paulo,Barnes-Woods,6302
2021-08-11,Decision Campinas,Miller-Curry,6301
2021-08-11,Decision Campinas,Miller-Curry,6300
2021-08-11,Decision São Paulo,Nelson-Page,6298
2021-08-11,Decision São Paulo,Barnes-Woods,6297
2021-08-11,Decision Campinas,Miller-Curry,6296
2021-08-11,Decision São Paulo,Nelson-Page,6295
2021-08-11,Decision São Paulo,Nelson-Page,6294
2021-08-11,Decision São Paulo,"Morris, Moran and Dodson",6293
2021-08-11,Decision São Paulo,Nelson-Page,6292
2021-08-11,Decision Campinas,Miller-Curry,6291
2021-08-11,Decision Campinas,Miller-Curry,6290
2021-08-10,Decision São Paulo,Nelson-Page,6289
2021-08-10,Decision São Paulo,Nelson-Page,6288
2021-08-10,Decision São Paulo,Nelson-Page,6287
2021-08-10,Decision São Paulo,Nelson-Page,6286
2021-08-10,Decision São Paulo,Nelson-Page,6285
2021-08-10,Decision São Paulo,Morrison Ltd,6284
2021-08-10,Decision São Paulo,Morrison Ltd,6283
2021-08-10,Decision São Paulo,"Wade, Bernard and Bailey",6282
2021-08-10,Decision São Paulo,Morrison Ltd,6281
2021-08-10,Decision São Paulo,Morrison Ltd,6280
2021-08-10,Decision São Paulo,Morrison Ltd,6279
2021-08-10,Decision São Paulo,Morrison Ltd,6278
2021-08-10,Decision São Paulo,Morrison Ltd,6277
2021-08-10,Decision São Paulo,Nelson-Page,6276
2021-08-10,Decision São Paulo,Morrison Ltd,6275
2021-08-10,Decision São Paulo,Nelson-Page,6274
2021-08-10,Decision São Paulo,Nelson-Page,6273
2021-08-10,Decision São Paulo,Nelson-Page,6272
2021-08-10,Decision São Paulo,Nelson-Page,6271
2021-08-10,Decision São Paulo,Nelson-Page,6270
2021-08-10,Decision São Paulo,Nelson-Page,6268
2021-08-10,Decision Campinas,Miller-Curry,6267
2021-08-10,Decision São Paulo,Nelson-Page,6266
2021-08-10,Decision São Paulo,Barnes-Woods,6265
2021-08-10,Decision São Paulo,Barnes-Woods,6264
2021-08-10,Decision Campinas,Miller-Curry,6263
2021-08-10,Decision São Paulo,Morrison Ltd,6262
2021-08-10,Decision Campinas,Miller-Curry,6261
2021-08-10,Decision Campinas,Miller-Curry,6260
2021-08-10,Decision São Paulo,Jimenez PLC,6259
2021-08-10,Decision Campinas,Miller-Curry,6258
2021-08-09,Decision Campinas,Miller-Curry,6257
2021-08-09,Decision Campinas,Miller-Curry,6256
2021-08-09,Decision Campinas,Miller-Curry,6255
2021-08-09,Decision Campinas,Miller-Curry,6254
2021-08-06,Decision Campinas,Miller-Curry,6253
2021-08-06,Decision São Paulo,"Morris, Moran and Dodson",6252
2021-08-06,Decision São Paulo,Barnes-Woods,6251
2021-08-06,Decision São Paulo,"Morris, Moran and Dodson",6250
2021-08-06,Decision São Paulo,"Morris, Moran and Dodson",6249
2021-08-06,Decision Campinas,Miller-Curry,6248
2021-08-06,Decision Campinas,Miller-Curry,6247
2021-08-06,Decision São Paulo,Morrison Ltd,6246
2021-08-06,Decision São Paulo,Morrison Ltd,6245
2021-08-06,Decision São Paulo,Barnes-Woods,6244
2021-08-06,Decision São Paulo,Jenkins-Walker,6243
2021-08-05,Decision São Paulo,Morrison Ltd,6242
2021-08-05,Decision São Paulo,Morrison Ltd,6241
2021-08-05,Decision São Paulo,Jenkins-Walker,6240
2021-08-05,Decision São Paulo,"Miller, Tran and Chang",6239
2021-08-05,Decision São Paulo,"Miller, Tran and Chang",6238
2021-08-05,Decision São Paulo,Jenkins-Walker,6237
2021-08-05,Decision São Paulo,Jenkins-Walker,6236
2021-08-05,Decision São Paulo,Nelson-Page,6235
2021-08-05,Decision São Paulo,Nelson-Page,6234
2021-08-05,Decision São Paulo,"Morris, Moran and Dodson",6233
2021-08-05,Decision São Paulo,"Morris, Moran and Dodson",6232
2021-08-05,Decision São Paulo,Nelson-Page,6231
2021-08-05,Decision São Paulo,Nelson-Page,6230
2021-08-05,Decision São Paulo,"Morris, Moran and Dodson",6229
2021-08-05,Decision São Paulo,"Morris, Moran and Dodson",6228
2021-08-05,Decision Campinas,Miller-Curry,6227
2021-08-05,Decision Campinas,Miller-Curry,6226
2021-08-05,Decision São Paulo,Nelson-Page,6225
2021-08-04,Decision São Paulo,Barnes-Woods,6224
2021-08-04,Decision São Paulo,Barnes-Woods,6223
2021-08-04,Decision São Paulo,Barnes-Woods,6222
2021-08-04,Decision São Paulo,Barnes-Woods,6221
2021-08-04,Decision São Paulo,Barnes-Woods,6220
2021-08-04,Decision São Paulo,Barnes-Woods,6219
2021-08-04,Decision São Paulo,Barnes-Woods,6218
2021-08-04,Decision São Paulo,Barnes-Woods,6217
2021-08-04,Decision São Paulo,Barnes-Woods,6215
2021-08-04,Decision São Paulo,Barnes-Woods,6214
2021-08-04,Decision São Paulo,"Morris, Moran and Dodson",6213
2021-08-04,Decision São Paulo,"Morris, Moran and Dodson",6212
2021-08-04,Decision Campinas,Miller-Curry,6211
2021-08-04,Decision São Paulo,Porter-Wilson,6210
2021-08-04,Decision São Paulo,Porter-Wilson,6209
2021-08-04,Decision São Paulo,Nelson-Page,6208
2021-08-04,Decision São Paulo,Barnes-Woods,6207
2021-08-03,Decision Campinas,Miller-Curry,6206
2021-08-03,Decision São Paulo,Nelson-Page,6205
2021-08-03,Decision São Paulo,"Morris, Moran and Dodson",6204
2021-08-03,Decision São Paulo,Barnes-Woods,6203
2021-08-03,Decision São Paulo,Barnes-Woods,6202
2021-08-03,Decision Campinas,Miller-Curry,6200
2021-08-03,Decision São Paulo,Jimenez PLC,6199
2021-08-03,Decision São Paulo,"Morris, Moran and Dodson",6198
2021-08-02,Decision São Paulo,Barnes-Woods,6197
2021-08-02,Decision São Paulo,Barnes-Woods,6196
2021-08-02,Decision São Paulo,Johnson-Aguirre,6195
2021-08-02,Decision São Paulo,Barnes-Woods,6194
2021-08-02,Decision São Paulo,Barnes-Woods,6193
2021-08-02,Decision São Paulo,Jimenez PLC,6192
2021-08-02,Decision São Paulo,Barnes-Woods,6191
2021-08-02,Decision Campinas,Miller-Curry,6190
2021-08-02,Decision Campinas,Miller-Curry,6189
2021-08-02,Decision Campinas,Miller-Curry,6188
2021-08-02,Decision Campinas,Miller-Curry,6187
2021-08-02,Decision Campinas,Miller-Curry,6186
2021-08-02,Decision Campinas,Miller-Curry,6185
2021-08-02,Decision Campinas,Miller-Curry,6184
2021-08-02,Decision São Paulo,Nelson-Page,6183
2021-08-02,Decision São Paulo,Nelson-Page,6182
2021-08-02,Decision São Paulo,Nelson-Page,6181
2021-08-02,Decision São Paulo,Nelson-Page,6180
2021-08-02,Decision São Paulo,Johnson-Aguirre,6179
2021-07-30,Decision São Paulo,Mckenzie-Francis,6178
2021-07-30,Decision São Paulo,Nelson-Page,6177
2021-07-30,Decision São Paulo,Nelson-Page,6176
2021-07-30,Decision São Paulo,Nelson-Page,6175
2021-07-30,Decision São Paulo,Nelson-Page,6174
2021-07-30,Decision São Paulo,Nelson-Page,6173
2021-07-30,Decision São Paulo,Nelson-Page,6172
2021-07-30,Decision São Paulo,Barnes-Woods,6171
2021-07-30,Decision São Paulo,"Morris, Moran and Dodson",6170
2021-07-30,Decision São Paulo,Johnson-Aguirre,6169
2021-07-30,Decision Campinas,Miller-Curry,6168
2021-07-29,Decision São Paulo,"Morris, Moran and Dodson",6167
2021-07-29,Decision São Paulo,Callahan-Hall,6165
2021-07-29,Decision São Paulo,Barnes-Woods,6164
2021-07-28,Decision Campinas,Miller-Curry,6163
2021-07-28,Decision Campinas,Miller-Curry,6162
2021-07-28,Decision São Paulo,Morrison Ltd,6161
2021-07-28,Decision São Paulo,Morrison Ltd,6160
2021-07-28,Decision São Paulo,Barnes-Woods,6159
2021-07-28,Decision São Paulo,"Morris, Moran and Dodson",6158
2021-07-28,Decision São Paulo,Nelson-Page,6157
2021-07-28,Decision São Paulo,Nelson-Page,6156
2021-07-28,Decision São Paulo,Nelson-Page,6155
2021-07-28,Decision São Paulo,Nelson-Page,6154
2021-07-28,Decision São Paulo,Dougherty-Gilbert,6153
2021-07-28,Decision Campinas,Miller-Curry,6152
2021-07-28,Decision São Paulo,Nelson-Page,6151
2021-07-28,Decision São Paulo,Morrison Ltd,6150
2021-07-28,Decision São Paulo,Nelson-Page,6149
2021-07-28,Decision São Paulo,Nelson-Page,6148
2021-07-28,Decision São Paulo,Nelson-Page,6147
2021-07-28,Decision São Paulo,Nelson-Page,6146
2021-07-28,Decision São Paulo,Nelson-Page,6145
2021-07-28,Decision São Paulo,Nelson-Page,6144
2021-07-28,Decision São Paulo,Nelson-Page,6143
2021-07-27,Decision São Paulo,Mann and Sons,6142
2021-07-27,Decision São Paulo,"Morris, Moran and Dodson",6141
2021-07-27,Decision São Paulo,"Morris, Moran and Dodson",6140
2021-07-27,Decision São Paulo,"Morris, Moran and Dodson",6139
2021-07-27,Decision São Paulo,"Morris, Moran and Dodson",6138
2021-07-27,Decision São Paulo,"Morris, Moran and Dodson",6137
2021-07-27,Decision São Paulo,"Morris, Moran and Dodson",6136
2021-07-27,Decision São Paulo,"Morris, Moran and Dodson",6135
